date,state,city,killed,injured,incident,victims,geolocation,congresional_district,assault_weapon,rifle,handgun_general,handgun_specific
2017-03-18,Michigan,Detroit,3,2,http://www.gunviolencearchive.org/incident/797125,5,"42.4086, -83.2044",Congressional District: 13,NA,NA,NA,NA
2017-03-15,Louisiana,Metairie,3,1,http://www.gunviolencearchive.org/incident/794468,4,"29.997, -90.1763",Congressional District: 1,NA,NA,NA,NA
2017-03-10,Illinois,Chicago,2,2,http://www.gunviolencearchive.org/incident/791298,4,"41.8019, -87.6225",Congressional District: 7,NA,NA,NA,NA
2017-03-10,Louisiana,New Orleans (Gentilly),3,1,http://www.gunviolencearchive.org/incident/791274,4,"30.0008, -90.0619",Congressional District: 2,NA,NA,NA,NA
2017-03-07,Illinois,Chicago,0,4,http://www.gunviolencearchive.org/incident/789798,4,"41.756, -87.6527",Congressional District: 1,NA,NA,NA,NA
2017-03-05,Georgia,Columbus,0,4,http://www.gunviolencearchive.org/incident/789424,4,"32.4941, -84.9851",Congressional District: 2,NA,NA,NA,NA
2017-03-04,Kansas,Topeka,1,4,http://www.gunviolencearchive.org/incident/787875,5,"39.0261, -95.645",Congressional District: 2,NA,NA,NA,NA
2017-03-04,California,Sacramento,0,4,http://www.gunviolencearchive.org/incident/787801,4,"38.5554, -121.47",Congressional District: 6,NA,NA,NA,NA
2017-03-03,Pennsylvania,Philadelphia,0,4,http://www.gunviolencearchive.org/incident/786876,4,"40.0604, -75.1899",Congressional District: 2,NA,NA,Handgun,NA
2017-03-03,California,Riverside,0,5,http://www.gunviolencearchive.org/incident/787435,5,"33.9406, -117.463",Congressional District: 41,NA,NA,NA,NA
2017-02-28,Ohio,Cincinnati,0,6,http://www.gunviolencearchive.org/incident/785262,6,"39.1778, -84.5462",Congressional District: 1,NA,NA,NA,NA
2017-02-27,Virginia,Newport News,0,4,http://www.gunviolencearchive.org/incident/783963,4,"37.0849, -76.4701",Congressional District: 2,NA,NA,NA,NA
2017-02-26,Indiana,Gary,1,4,http://www.gunviolencearchive.org/incident/783623,5,"41.5858, -87.3567",Congressional District: 1,NA,NA,NA,NA
2017-02-25,Ohio,Warren,2,3,http://www.gunviolencearchive.org/incident/783102,5,"41.2206, -80.7405",Congressional District: 13,NA,NA,NA,9mm
2017-02-25,Florida,Jacksonville,1,4,http://www.gunviolencearchive.org/incident/783090,5,"30.3603, -81.6765",Congressional District: 5,NA,NA,NA,NA
2017-02-22,New York,Rochester,0,4,http://www.gunviolencearchive.org/incident/780792,4,"43.1463, -77.6361",Congressional District: 25,NA,NA,NA,NA
2017-02-21,Ohio,Cleveland,0,4,http://www.gunviolencearchive.org/incident/780036,4,"41.451, -81.814",Congressional District: 9,NA,NA,NA,40 SW
2017-02-21,Mississippi,Toomsuba,4,0,http://www.gunviolencearchive.org/incident/779582,4,"32.434, -88.4973",Congressional District: 3,NA,NA,NA,NA
2017-02-20,Ohio,Cleveland,0,5,http://www.gunviolencearchive.org/incident/778941,5,"41.5275, -81.6156",Congressional District: 11,NA,NA,NA,NA
2017-02-19,Virginia,Norfolk,1,3,http://www.gunviolencearchive.org/incident/778182,4,"36.8564, -76.2791",Congressional District: 3,NA,NA,NA,NA
2017-02-18,Pennsylvania,Philadelphia,0,4,http://www.gunviolencearchive.org/incident/777876,4,"39.9725, -75.23",Congressional District: 2,NA,NA,NA,NA
2017-02-18,Indiana,South Bend,1,3,http://www.gunviolencearchive.org/incident/777410,4,"41.6915, -86.2635",Congressional District: 2,NA,NA,NA,NA
2017-02-15,California,Salinas,0,4,http://www.gunviolencearchive.org/incident/775903,4,"36.6791, -121.653",Congressional District: 20,NA,NA,handgun,NA
2017-02-15,Illinois,Chicago,3,2,http://www.gunviolencearchive.org/incident/775531,5,"41.8213, -87.7019",Congressional District: 4,NA,NA,NA,9mm
2017-02-12,Missouri,Caruthersville,1,6,http://www.gunviolencearchive.org/incident/773002,7,"36.1927, -89.6665",Congressional District: 8,NA,NA,NA,NA
2017-02-12,New York,Newburgh,1,3,http://www.gunviolencearchive.org/incident/773162,4,"41.4964, -74.0191",Congressional District: 18,NA,NA,NA,NA
2017-02-12,Florida,Greenville,0,5,http://www.gunviolencearchive.org/incident/773908,5,"30.4617, -83.633",Congressional District: 2,NA,NA,NA,NA
2017-02-11,Tennessee,Savannah,0,4,http://www.gunviolencearchive.org/incident/772989,4,"35.2353, -88.2328",Congressional District: 7,NA,NA,NA,NA
2017-02-11,Illinois,Chicago,1,3,http://www.gunviolencearchive.org/incident/772753,4,"41.8821, -87.7718",Congressional District: 7,NA,NA,NA,NA
2017-02-10,Louisiana,New Orleans,1,5,http://www.gunviolencearchive.org/incident/772067,6,"29.9349, -90.0854",Congressional District: 2,NA,NA,NA,NA
2017-02-09,Mississippi,Jackson,4,0,http://www.gunviolencearchive.org/incident/771826,4,"32.3065, -90.239",Congressional District: 2,NA,NA,NA,NA
2017-02-08,Ohio,Cleveland,1,4,http://www.gunviolencearchive.org/incident/769889,5,"41.5463, -81.5663",Congressional District: 11,NA,NA,NA,NA
2017-02-07,South Carolina,Columbia,0,4,http://www.gunviolencearchive.org/incident/769511,4,"34.0593, -81.0257",Congressional District: 6,NA,NA,NA,NA
2017-02-07,Arkansas,Little Rock,1,4,http://www.gunviolencearchive.org/incident/769859,5,"34.6721, -92.4265",Congressional District: 2,NA,NA,NA,NA
2017-02-06,Mississippi,Yazoo City,4,0,http://www.gunviolencearchive.org/incident/768243,4,"32.8634, -90.4092",Congressional District: 2,NA,NA,NA,NA
2017-01-31,Tennessee,Memphis,0,4,http://www.gunviolencearchive.org/incident/765559,4,"35.0888, -89.892",Congressional District: 9,NA,NA,NA,NA
2017-01-31,District of Columbia,Washington,0,4,http://www.gunviolencearchive.org/incident/765153,4,"38.8459, -76.9965",Congressional District: 1,NA,NA,NA,NA
2017-01-30,Minnesota,Minneapolis (Crystal),0,4,http://www.gunviolencearchive.org/incident/764020,4,"45.0516, -93.3536",Congressional District: 5,NA,NA,NA,NA
2017-01-29,Louisiana,Shreveport,1,4,http://www.gunviolencearchive.org/incident/763313,5,"32.4491, -93.7815",Congressional District: 4,NA,NA,NA,NA
2017-01-27,Washington,Bremerton,4,0,http://www.gunviolencearchive.org/incident/1025158,4,"47.5625, -122.828",Congressional District: 6,NA,NA,NA,NA
2017-01-27,Tennessee,Brownsville,0,10,http://www.gunviolencearchive.org/incident/761973,10,"35.6059, -89.2319",Congressional District: 8,NA,NA,NA,NA
2017-01-26,Georgia,Albany,2,3,http://www.gunviolencearchive.org/incident/760482,5,"31.5858, -84.1828",Congressional District: 2,NA,NA,NA,NA
2017-01-25,Illinois,Chicago,0,6,http://www.gunviolencearchive.org/incident/760259,6,"41.7587, -87.6123",Congressional District: 1,NA,NA,NA,NA
2017-01-22,Texas,Manvel,3,2,http://www.gunviolencearchive.org/incident/757158,5,"29.5144, -95.3748",Congressional District: 22,NA,NA,NA,NA
2017-01-22,Illinois,Chicago (Englewood),0,4,http://www.gunviolencearchive.org/incident/757032,4,"41.7796, -87.6693",Congressional District: 7,NA,NA,NA,NA
2017-01-22,Georgia,Atlanta,3,1,http://www.gunviolencearchive.org/incident/757001,4,"33.6882, -84.4916",Congressional District: 5,NA,NA,NA,NA
2017-01-21,Georgia,Jonesboro,0,6,http://www.gunviolencearchive.org/incident/756801,6,"33.5741, -84.3716",Congressional District: 13,NA,NA,NA,NA
2017-01-21,Florida,Boynton Beach,0,5,http://www.gunviolencearchive.org/incident/756526,5,"26.5308, -80.0617",Congressional District: 20,NA,NA,NA,NA
2017-01-21,Tennessee,Memphis,2,2,http://www.gunviolencearchive.org/incident/756504,4,"35.0181, -90.0785",Congressional District: 9,Assault weapon,AR-15,NA,NA
2017-01-20,Mississippi,Como,1,4,http://www.gunviolencearchive.org/incident/757955,5,"34.5333, -89.7742",Congressional District: 2,Assault weapon,AR-15,NA,9mm
2017-01-20,California,Fresno,0,4,http://www.gunviolencearchive.org/incident/756015,4,"36.7341, -119.741",Congressional District: 16,NA,NA,NA,NA
2017-01-16,Texas,Houston,0,4,http://www.gunviolencearchive.org/incident/752756,4,"29.6595, -95.3364",Congressional District: 9,NA,NA,NA,NA
2017-01-16,Florida,Miami,0,8,http://www.gunviolencearchive.org/incident/752222,8,"25.8297, -80.2489",Congressional District: 24,NA,NA,NA,9mm
2017-01-15,Colorado,Capulin,3,1,http://www.gunviolencearchive.org/incident/752249,4,"37.2836, -106.111",Congressional District: 3,NA,NA,NA,NA
2017-01-15,Mississippi,Magnolia,1,4,http://www.gunviolencearchive.org/incident/751367,5,"31.1285, -90.534",Congressional District: 3,NA,NA,NA,NA
2017-01-12,Missouri,Kansas City,3,2,http://www.gunviolencearchive.org/incident/749361,5,"39.0128, -94.4875",Congressional District: 5,NA,NA,NA,NA
2017-01-12,California,Salinas,2,2,http://www.gunviolencearchive.org/incident/749769,4,"36.6852, -121.614",Congressional District: 20,NA,NA,NA,NA
2017-01-11,New Jersey,Newark,1,3,http://www.gunviolencearchive.org/incident/748152,4,"40.7279, -74.1388",Congressional District: 8,NA,NA,NA,NA
2017-01-11,Illinois,Chicago,1,3,http://www.gunviolencearchive.org/incident/748348,4,"41.8173, -87.6911",Congressional District: 4,Assault weapon,AR-15,NA,NA
2017-01-07,Michigan,Flint,1,3,http://www.gunviolencearchive.org/incident/745236,4,"43.0341, -83.6588",Congressional District: 5,NA,NA,NA,NA
2017-01-06,California,Pasadena,2,2,http://www.gunviolencearchive.org/incident/744799,4,"34.1667, -118.153",Congressional District: 27,NA,NA,NA,NA
2017-01-06,Florida,Fort Lauderdale,5,6,http://www.gunviolencearchive.org/incident/743995,11,"26.0698, -80.1367",Congressional District: 23,NA,NA,handgun,9mm
2017-01-04,California,Fontana,3,1,http://www.gunviolencearchive.org/incident/742542,4,"34.0442, -117.485",Congressional District: 35,NA,NA,NA,NA
2017-01-03,Texas,Allen,0,4,http://www.gunviolencearchive.org/incident/742001,4,"33.0843, -96.6665",Congressional District: 3,NA,NA,NA,NA
2017-01-01,Mississippi,Winstonville,0,5,http://www.gunviolencearchive.org/incident/743282,5,"33.914, -90.7515",Congressional District: 2,NA,NA,NA,NA
2017-01-01,Texas,Dallas,1,3,http://www.gunviolencearchive.org/incident/739451,4,"32.9027, -96.7145",Congressional District: 5,NA,NA,NA,NA
2017-01-01,Florida,Miami,0,7,http://www.gunviolencearchive.org/incident/739766,7,"25.8688, -80.2221",Congressional District: 24,NA,NA,NA,NA
2018-05-25,Ohio,Cincinnati,0,4,http://www.gunviolencearchive.org/incident/1124777,4,"39.113, -84.575",Congressional District: 1,NA,NA,NA,40 SW
2018-05-20,Indiana,Anderson,0,4,http://www.gunviolencearchive.org/incident/1122728,4,"40.0997, -85.6918",Congressional District: 5,Assault weapon,AR-15,NA,NA
2018-05-20,Mississippi,Hazlehurst,1,7,http://www.gunviolencearchive.org/incident/1121111,8,"31.8522, -90.3888",Congressional District: 2,NA,NA,NA,NA
2018-05-18,Texas,Santa Fe,10,13,http://www.gunviolencearchive.org/incident/1118785,23,"29.3927, -95.142",Congressional District: 14,NA,NA,NA,38 Spl
2018-05-16,Texas,Ponder,5,1,http://www.gunviolencearchive.org/incident/1116705,6,"33.1785, -97.2851",Congressional District: 26,NA,NA,NA,NA
2018-05-14,Maryland,Baltimore,0,4,http://www.gunviolencearchive.org/incident/1115110,4,NA,NA,NA,NA,NA,NA
2018-05-13,California,Stockton,3,2,http://www.gunviolencearchive.org/incident/1115051,5,"37.9295, -121.262",Congressional District: 9,NA,NA,NA,NA
2018-05-13,Mississippi,Byhalia,0,4,http://www.gunviolencearchive.org/incident/1114402,4,"34.8555, -89.6532",Congressional District: 1,NA,NA,NA,NA
2018-05-13,California,Los Angeles,2,2,http://www.gunviolencearchive.org/incident/1114725,4,"33.9559, -118.444",Congressional District: 33,NA,NA,NA,NA
2018-05-12,Nebraska,Omaha,0,6,http://www.gunviolencearchive.org/incident/1114276,6,"41.2753, -95.9604",Congressional District: 2,NA,NA,NA,NA
2018-05-12,New Jersey,Paulsboro,0,4,http://www.gunviolencearchive.org/incident/1113538,4,"39.8303, -75.2451",Congressional District: 1,NA,NA,NA,NA
2018-05-11,Missouri,Saint Louis,0,4,http://www.gunviolencearchive.org/incident/1113737,4,NA,NA,NA,NA,NA,NA
2018-05-11,Oklahoma,Talihina,1,4,http://www.gunviolencearchive.org/incident/1112948,5,NA,NA,NA,NA,NA,NA
2018-05-09,Nebraska,Omaha,0,4,http://www.gunviolencearchive.org/incident/1111649,4,"41.2969, -95.9855",Congressional District: 2,NA,NA,NA,NA
2018-05-09,Missouri,Saint Louis,0,4,http://www.gunviolencearchive.org/incident/1111950,4,NA,NA,NA,NA,NA,NA
2018-05-07,California,San Diego,0,5,http://www.gunviolencearchive.org/incident/1110399,5,NA,NA,NA,NA,NA,NA
2018-05-06,Oklahoma,Stillwater,0,4,http://www.gunviolencearchive.org/incident/1108856,4,"36.1457, -97.0368",Congressional District: 3,NA,NA,NA,NA
2018-05-06,Tennessee,Memphis,2,4,http://www.gunviolencearchive.org/incident/1109322,6,"35.1513, -90.0129",Congressional District: 9,NA,NA,NA,NA
2018-05-05,Georgia,Columbus,0,5,http://www.gunviolencearchive.org/incident/1108879,5,"32.4454, -84.9099",Congressional District: 2,NA,NA,NA,NA
2018-05-04,North Carolina,Henderson,0,4,http://www.gunviolencearchive.org/incident/1110773,4,"36.3167, -78.3976",Congressional District: 1,NA,NA,NA,NA
2018-05-04,Illinois,Chicago Heights,0,4,http://www.gunviolencearchive.org/incident/1109928,4,NA,NA,NA,NA,NA,NA
2018-05-02,Illinois,Chicago,1,4,http://www.gunviolencearchive.org/incident/1106451,5,"41.8673, -87.713",Congressional District: 7,NA,NA,NA,NA
2018-05-02,Minnesota,Minneapolis,0,6,http://www.gunviolencearchive.org/incident/1106557,6,NA,NA,NA,NA,NA,NA
2018-05-02,New York,Brooklyn,1,4,http://www.gunviolencearchive.org/incident/1106432,5,NA,NA,NA,NA,NA,NA
2018-05-01,Louisiana,New Orleans,0,5,http://www.gunviolencearchive.org/incident/1105061,5,"29.967, -90.0424",Congressional District: 2,NA,NA,NA,NA
2018-04-30,Florida,Pompano Beach,0,4,http://www.gunviolencearchive.org/incident/1103454,4,"26.2836, -80.1115",Congressional District: 22,NA,NA,NA,NA
2018-04-30,District of Columbia,Washington,0,4,http://www.gunviolencearchive.org/incident/1103465,4,"38.9182, -76.9552",Congressional District: 98,NA,NA,NA,NA
2018-04-29,Tennessee,Wartburg,0,4,http://www.gunviolencearchive.org/incident/1103423,4,"36.1005, -84.5953",Congressional District: 3,NA,NA,NA,NA
2018-04-29,Washington,Seattle (Skyway),2,2,http://www.gunviolencearchive.org/incident/1102808,4,"47.4909, -122.24",Congressional District: 9,NA,NA,NA,NA
2018-04-29,North Carolina,Monroe,1,3,http://www.gunviolencearchive.org/incident/1103045,4,"34.9889, -80.5342",Congressional District: 9,NA,NA,NA,NA
2018-04-29,Florida,West Palm Beach,1,3,http://www.gunviolencearchive.org/incident/1102900,4,"26.6472, -80.1125",Congressional District: 21,NA,NA,NA,NA
2018-04-28,North Carolina,Maxton,0,5,http://www.gunviolencearchive.org/incident/1102559,5,NA,NA,NA,NA,NA,NA
2018-04-25,Arkansas,Pine Bluff,0,4,http://www.gunviolencearchive.org/incident/1100691,4,NA,NA,NA,NA,NA,NA
2018-04-25,Missouri,Saint Louis (Spanish Lake),3,1,http://www.gunviolencearchive.org/incident/1100852,4,"38.7868, -90.2005",Congressional District: 1,NA,NA,NA,NA
2018-04-24,Michigan,Flint,0,4,http://www.gunviolencearchive.org/incident/1099516,4,NA,NA,NA,NA,NA,NA
2018-04-22,Tennessee,Antioch,4,3,http://www.gunviolencearchive.org/incident/1096826,7,"36.0525, -86.6171",Congressional District: 5,Assault weapon,AR-15,NA,45 Auto
2018-04-22,Louisiana,New Orleans,1,5,http://www.gunviolencearchive.org/incident/1097700,6,NA,NA,NA,NA,NA,NA
2018-04-21,Pennsylvania,Philadelphia,2,2,http://www.gunviolencearchive.org/incident/1096232,4,"39.9854, -75.1631",Congressional District: 2,NA,NA,NA,NA
2018-04-20,California,San Francisco,1,5,http://www.gunviolencearchive.org/incident/1096388,6,"37.7332, -122.391",Congressional District: 12,NA,NA,NA,NA
2018-04-18,North Carolina,Asheville,4,3,http://www.gunviolencearchive.org/incident/1095043,7,"35.5902, -82.5834",Congressional District: 10,NA,NA,NA,NA
2018-04-15,Louisiana,Shreveport,0,6,http://www.gunviolencearchive.org/incident/1092279,6,"32.4426, -93.7975",Congressional District: 4,NA,NA,NA,NA
2018-04-09,California,Vallejo,0,4,http://www.gunviolencearchive.org/incident/1088778,4,"38.0992, -122.258",Congressional District: 5,NA,NA,NA,NA
2018-04-08,North Carolina,Hickory,1,3,http://www.gunviolencearchive.org/incident/1087153,4,"35.7334, -81.3405",Congressional District: 10,NA,NA,NA,NA
2018-04-08,Florida,Miami,2,2,http://www.gunviolencearchive.org/incident/1087021,4,NA,NA,NA,NA,NA,NA
2018-04-06,Florida,Jacksonville,0,4,http://www.gunviolencearchive.org/incident/1086773,4,"30.2491, -81.7412",Congressional District: 5,NA,NA,NA,NA
2018-04-06,Virginia,Virginia Beach,1,3,http://www.gunviolencearchive.org/incident/1086966,4,"36.8586, -76.1777",Congressional District: 2,NA,NA,NA,NA
2018-04-04,Louisiana,New Orleans,2,2,http://www.gunviolencearchive.org/incident/1084847,4,"29.9225, -90.0224",Congressional District: 2,NA,NA,NA,NA
2018-04-02,Texas,Houston,1,3,http://www.gunviolencearchive.org/incident/1083552,4,NA,NA,NA,NA,NA,NA
2018-04-01,Alabama,Mobile,1,4,http://www.gunviolencearchive.org/incident/1083011,5,"30.6392, -88.1222",Congressional District: 1,NA,NA,NA,NA
2018-04-01,Michigan,Saginaw,0,5,http://www.gunviolencearchive.org/incident/1082835,5,"43.4192, -83.9819",Congressional District: 5,NA,NA,NA,NA
2018-03-31,New Jersey,Asbury Park,0,5,http://www.gunviolencearchive.org/incident/1082273,5,"40.2164, -74.0187",Congressional District: 6,NA,NA,NA,NA
2018-03-29,Texas,Plano,1,3,http://www.gunviolencearchive.org/incident/1080234,4,"33.0758, -96.7106",Congressional District: 3,NA,NA,NA,NA
2018-03-29,New Jersey,Camden,0,4,http://www.gunviolencearchive.org/incident/1080442,4,"39.9321, -75.1027",Congressional District: 1,NA,NA,NA,NA
2018-03-24,Utah,Salt Lake City (West Valley City),0,4,http://www.gunviolencearchive.org/incident/1077180,4,"40.7021, -112.025",Congressional District: 2,NA,NA,NA,NA
2018-03-21,California,San Francisco,1,5,http://www.gunviolencearchive.org/incident/1074886,6,"37.7163, -122.44",Congressional District: 12,NA,NA,NA,NA
2018-03-17,Kentucky,Louisville,0,7,http://www.gunviolencearchive.org/incident/1071427,7,"38.2437, -85.8012",Congressional District: 3,NA,NA,NA,NA
2018-03-17,Illinois,Harvey,0,4,http://www.gunviolencearchive.org/incident/1071381,4,"41.5868, -87.6372",Congressional District: 2,NA,NA,NA,NA
2018-03-13,Florida,Macclenny,0,4,http://www.gunviolencearchive.org/incident/1078612,4,"30.2779, -82.1138",Congressional District: 5,NA,NA,NA,NA
2018-03-12,California,Modesto,0,4,http://www.gunviolencearchive.org/incident/1068615,4,"37.613, -121.023",Congressional District: 10,NA,NA,NA,NA
2018-03-11,Illinois,Champaign,1,3,http://www.gunviolencearchive.org/incident/1067264,4,"40.1175, -88.1974",Congressional District: 13,NA,NA,NA,NA
2018-03-11,Indiana,South Bend,0,6,http://www.gunviolencearchive.org/incident/1067061,6,"41.656, -86.2393",Congressional District: 2,NA,NA,NA,NA
2018-03-11,Michigan,Saginaw,0,5,http://www.gunviolencearchive.org/incident/1067296,5,"43.4003, -83.9092",Congressional District: 5,NA,NA,NA,NA
2018-03-09,North Carolina,Wadesboro,3,1,http://www.gunviolencearchive.org/incident/1066594,4,"34.9627, -80.0531",Congressional District: 9,NA,NA,NA,NA
2018-03-07,Alabama,Hurtsboro,2,2,http://www.gunviolencearchive.org/incident/1064514,4,"32.2405, -85.4148",Congressional District: 3,NA,NA,NA,22 LR
2018-03-04,Illinois,Rockford,1,4,http://www.gunviolencearchive.org/incident/1062466,5,"42.2734, -89.1227",Congressional District: 17,NA,NA,NA,NA
2018-03-03,Florida,Miami,0,4,http://www.gunviolencearchive.org/incident/1062123,4,"25.8325, -80.2187",Congressional District: 24,NA,NA,NA,NA
2018-03-03,New York,Brooklyn,1,3,http://www.gunviolencearchive.org/incident/1061748,4,"40.6362, -73.9267",Congressional District: 9,NA,NA,NA,NA
